KurumaInfo
"['146257', '3', '三菱', '16', 'ｷｬﾝﾀｰ 3000', '0', '', 'TRG-FBA20', '1604', '1905', '4P10T', '3000']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['118701', '8', 'ｽｽﾞｷ', '22', 'ｴﾌﾞﾘｨ 660 DOHC', '15132', '0009', 'EBD-DA64V', '0508', '1005', 'K6A', '660']"
"['137127', '13', '日野', '1', 'ﾚﾝｼﾞｬｰ 6400 DSL ﾀｰﾎﾞ', '0', '', 'SKG-FC7JKAA', '1107', '1204', 'J07ET', '6400']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
['']
"['', '']"
"['', '']"
"['136796', '1', 'ﾄﾖﾀ', '75', 'ﾌﾟﾘｳｽ 1800 ﾊｲﾌﾞﾘｯﾄ DOHC', '16294', '0025-0030', 'DAA-ZVW30', '1112', '1511', '2ZRFXE', '1800']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['134244', '6', 'ﾀﾞｲﾊﾂ', '34', 'ﾀﾝﾄ 660 DOHC', '16666', '0003 0010 0016', 'DBA-L385S', '1010', '1310', 'KFVE', '660']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
